class,filename,path,extension,width,height,mode,file_size_kb
Logam,logam_R_4971.jpg,dataset\Logam\logam_R_4971.jpg,.jpg,200,200,RGB,5.55
Logam,logam_R_4972.jpg,dataset\Logam\logam_R_4972.jpg,.jpg,225,225,RGB,3.54
Logam,logam_R_4973.jpg,dataset\Logam\logam_R_4973.jpg,.jpg,178,283,RGB,7.81
Logam,logam_R_4974.jpg,dataset\Logam\logam_R_4974.jpg,.jpg,225,225,RGB,4.09
Logam,logam_R_4975.jpg,dataset\Logam\logam_R_4975.jpg,.jpg,200,135,RGB,3.23
Logam,logam_R_4976.jpg,dataset\Logam\logam_R_4976.jpg,.jpg,245,205,RGB,5.87
Logam,logam_R_4977.jpg,dataset\Logam\logam_R_4977.jpg,.jpg,225,225,RGB,3.98
Logam,logam_R_4978.jpg,dataset\Logam\logam_R_4978.jpg,.jpg,301,168,RGB,4.7
Logam,logam_R_4979.jpg,dataset\Logam\logam_R_4979.jpg,.jpg,225,225,RGB,12.25
Logam,logam_R_4980.jpg,dataset\Logam\logam_R_4980.jpg,.jpg,248,203,RGB,5.36
Logam,logam_R_4981.jpg,dataset\Logam\logam_R_4981.jpg,.jpg,232,217,RGB,3.95
Logam,logam_R_4982.jpg,dataset\Logam\logam_R_4982.jpg,.jpg,225,225,RGB,2.98
Logam,logam_R_4983.jpg,dataset\Logam\logam_R_4983.jpg,.jpg,293,172,RGB,6.37
Logam,logam_R_4984.jpg,dataset\Logam\logam_R_4984.jpg,.jpg,246,205,RGB,4.71
Logam,logam_R_4985.jpg,dataset\Logam\logam_R_4985.jpg,.jpg,200,200,RGB,5.39
Logam,logam_R_4986.jpg,dataset\Logam\logam_R_4986.jpg,.jpg,234,215,RGB,5.14
Logam,logam_R_4987.jpg,dataset\Logam\logam_R_4987.jpg,.jpg,225,225,RGB,3.67
Logam,logam_R_4988.jpg,dataset\Logam\logam_R_4988.jpg,.jpg,310,162,RGB,2.65
Logam,logam_R_4989.jpg,dataset\Logam\logam_R_4989.jpg,.jpg,259,194,RGB,8.99
Logam,logam_R_4990.jpg,dataset\Logam\logam_R_4990.jpg,.jpg,178,283,RGB,11.7
Logam,logam_R_4991.jpg,dataset\Logam\logam_R_4991.jpg,.jpg,278,181,RGB,4.76
Logam,logam_R_4992.jpg,dataset\Logam\logam_R_4992.jpg,.jpg,299,168,RGB,7.08
Logam,logam_R_4993.jpg,dataset\Logam\logam_R_4993.jpg,.jpg,280,150,RGB,6.08
Logam,logam_R_4994.jpg,dataset\Logam\logam_R_4994.jpg,.jpg,265,190,RGB,6.23
Logam,logam_R_4995.jpg,dataset\Logam\logam_R_4995.jpg,.jpg,201,251,RGB,4.13
Logam,logam_R_4996.jpg,dataset\Logam\logam_R_4996.jpg,.jpg,248,203,RGB,5.0
Logam,logam_R_4997.jpg,dataset\Logam\logam_R_4997.jpg,.jpg,259,194,RGB,6.9
Logam,logam_R_4998.jpg,dataset\Logam\logam_R_4998.jpg,.jpg,299,168,RGB,4.54
Logam,logam_R_4999.jpg,dataset\Logam\logam_R_4999.jpg,.jpg,278,181,RGB,5.2
Logam,logam_R_5000.jpg,dataset\Logam\logam_R_5000.jpg,.jpg,309,163,RGB,5.36
Logam,logam_R_5001.jpg,dataset\Logam\logam_R_5001.jpg,.jpg,309,163,RGB,7.2
Logam,logam_R_5002.jpg,dataset\Logam\logam_R_5002.jpg,.jpg,295,171,RGB,5.6
Logam,logam_R_5003.jpg,dataset\Logam\logam_R_5003.jpg,.jpg,225,174,RGB,3.07
Logam,logam_R_5004.jpg,dataset\Logam\logam_R_5004.jpg,.jpg,334,151,RGB,3.97
Logam,logam_R_5005.jpg,dataset\Logam\logam_R_5005.jpg,.jpg,270,186,RGB,9.01
Logam,logam_R_5006.jpg,dataset\Logam\logam_R_5006.jpg,.jpg,216,233,RGB,8.73
Logam,logam_R_5007.jpg,dataset\Logam\logam_R_5007.jpg,.jpg,225,225,RGB,4.77
Logam,logam_R_5008.jpg,dataset\Logam\logam_R_5008.jpg,.jpg,279,181,RGB,5.09
Logam,logam_R_5009.jpg,dataset\Logam\logam_R_5009.jpg,.jpg,168,299,RGB,5.94
Logam,logam_R_5010.jpg,dataset\Logam\logam_R_5010.jpg,.jpg,255,198,RGB,6.78
Logam,logam_R_5011.jpg,dataset\Logam\logam_R_5011.jpg,.jpg,275,183,RGB,7.1
Logam,logam_R_5012.jpg,dataset\Logam\logam_R_5012.jpg,.jpg,276,182,RGB,6.35
Logam,logam_R_5013.jpg,dataset\Logam\logam_R_5013.jpg,.jpg,259,194,RGB,6.03
Logam,logam_R_5014.jpg,dataset\Logam\logam_R_5014.jpg,.jpg,200,200,RGB,6.13
Logam,logam_R_5015.jpg,dataset\Logam\logam_R_5015.jpg,.jpg,254,199,RGB,9.65
Logam,logam_R_5016.jpg,dataset\Logam\logam_R_5016.jpg,.jpg,259,194,RGB,10.21
Logam,logam_R_5017.jpg,dataset\Logam\logam_R_5017.jpg,.jpg,275,183,RGB,10.97
Logam,logam_R_5018.jpg,dataset\Logam\logam_R_5018.jpg,.jpg,257,196,RGB,5.03
Logam,logam_R_5019.jpg,dataset\Logam\logam_R_5019.jpg,.jpg,225,225,RGB,8.24
Logam,logam_R_5020.jpg,dataset\Logam\logam_R_5020.jpg,.jpg,225,225,RGB,5.67
Logam,logam_R_5021.jpg,dataset\Logam\logam_R_5021.jpg,.jpg,225,225,RGB,4.0
Logam,logam_R_5022.jpg,dataset\Logam\logam_R_5022.jpg,.jpg,276,183,RGB,5.22
Logam,logam_R_5023.jpg,dataset\Logam\logam_R_5023.jpg,.jpg,225,225,RGB,4.4
Logam,logam_R_5024.jpg,dataset\Logam\logam_R_5024.jpg,.jpg,241,209,RGB,4.9
Logam,logam_R_5025.jpg,dataset\Logam\logam_R_5025.jpg,.jpg,266,190,RGB,4.46
Logam,logam_R_5027.jpg,dataset\Logam\logam_R_5027.jpg,.jpg,275,183,RGB,4.33
Logam,logam_R_5028.jpg,dataset\Logam\logam_R_5028.jpg,.jpg,259,195,RGB,4.63
Logam,logam_R_5029.jpg,dataset\Logam\logam_R_5029.jpg,.jpg,257,196,RGB,2.89
Logam,logam_R_5030.jpg,dataset\Logam\logam_R_5030.jpg,.jpg,203,248,RGB,5.76
Logam,logam_R_5031.jpg,dataset\Logam\logam_R_5031.jpg,.jpg,264,191,RGB,5.1
Logam,logam_R_5032.jpg,dataset\Logam\logam_R_5032.jpg,.jpg,275,183,RGB,3.91
Logam,logam_R_5033.jpg,dataset\Logam\logam_R_5033.jpg,.jpg,259,194,RGB,7.9
Logam,logam_R_5034.jpg,dataset\Logam\logam_R_5034.jpg,.jpg,200,200,RGB,5.92
Logam,logam_R_5035.jpg,dataset\Logam\logam_R_5035.jpg,.jpg,252,193,RGB,4.29
Logam,logam_R_5036.jpg,dataset\Logam\logam_R_5036.jpg,.jpg,275,183,RGB,6.32
Logam,logam_R_5037.jpg,dataset\Logam\logam_R_5037.jpg,.jpg,288,175,RGB,8.76
Logam,logam_R_5038.jpg,dataset\Logam\logam_R_5038.jpg,.jpg,300,168,RGB,8.82
Logam,logam_R_5039.jpg,dataset\Logam\logam_R_5039.jpg,.jpg,322,157,RGB,8.86
Logam,logam_R_5040.jpg,dataset\Logam\logam_R_5040.jpg,.jpg,275,183,RGB,3.58
Logam,logam_R_5041.jpg,dataset\Logam\logam_R_5041.jpg,.jpg,280,150,RGB,8.03
Logam,logam_R_5042.jpg,dataset\Logam\logam_R_5042.jpg,.jpg,201,251,RGB,2.5
Logam,logam_R_5043.jpg,dataset\Logam\logam_R_5043.jpg,.jpg,259,194,RGB,10.09
Logam,logam_R_5044.jpg,dataset\Logam\logam_R_5044.jpg,.jpg,246,205,RGB,9.01
Logam,logam_R_5045.jpg,dataset\Logam\logam_R_5045.jpg,.jpg,259,195,RGB,4.51
Logam,logam_R_5046.jpg,dataset\Logam\logam_R_5046.jpg,.jpg,277,182,RGB,8.09
Logam,logam_R_5047.jpg,dataset\Logam\logam_R_5047.jpg,.jpg,271,186,RGB,3.53
Logam,logam_R_5048.jpg,dataset\Logam\logam_R_5048.jpg,.jpg,283,178,RGB,3.01
Logam,logam_R_5049.jpg,dataset\Logam\logam_R_5049.jpg,.jpg,293,172,RGB,4.64
Logam,logam_R_5050.jpg,dataset\Logam\logam_R_5050.jpg,.jpg,300,168,RGB,6.38
Logam,logam_R_5051.jpg,dataset\Logam\logam_R_5051.jpg,.jpg,252,200,RGB,9.67
Logam,logam_R_5052.jpg,dataset\Logam\logam_R_5052.jpg,.jpg,259,194,RGB,7.0
Logam,logam_R_5053.jpg,dataset\Logam\logam_R_5053.jpg,.jpg,260,194,RGB,3.36
Logam,logam_R_8418.jpg,dataset\Logam\logam_R_8418.jpg,.jpg,225,225,RGB,2.2
Logam,logam_R_8419.jpg,dataset\Logam\logam_R_8419.jpg,.jpg,225,225,RGB,1.6
Logam,logam_R_8420.jpg,dataset\Logam\logam_R_8420.jpg,.jpg,225,225,RGB,2.38
Logam,logam_R_8421.jpg,dataset\Logam\logam_R_8421.jpg,.jpg,225,225,RGB,2.15
Logam,logam_R_8422.jpg,dataset\Logam\logam_R_8422.jpg,.jpg,209,242,RGB,1.78
Logam,logam_R_8423.jpg,dataset\Logam\logam_R_8423.jpg,.jpg,275,183,RGB,2.52
Logam,logam_R_8424.jpg,dataset\Logam\logam_R_8424.jpg,.jpg,279,180,RGB,2.52
Logam,logam_R_8425.jpg,dataset\Logam\logam_R_8425.jpg,.jpg,225,225,RGB,3.5
Logam,logam_R_8426.jpg,dataset\Logam\logam_R_8426.jpg,.jpg,225,225,RGB,2.84
Logam,logam_R_8427.jpg,dataset\Logam\logam_R_8427.jpg,.jpg,225,225,RGB,2.3
Logam,logam_R_8428.jpg,dataset\Logam\logam_R_8428.jpg,.jpg,229,220,RGB,5.19
Logam,logam_R_8429.jpg,dataset\Logam\logam_R_8429.jpg,.jpg,225,225,RGB,3.5
Logam,logam_R_8430.jpg,dataset\Logam\logam_R_8430.jpg,.jpg,209,242,RGB,1.83
Logam,logam_R_8431.jpg,dataset\Logam\logam_R_8431.jpg,.jpg,276,183,RGB,2.88
Logam,logam_R_8432.jpg,dataset\Logam\logam_R_8432.jpg,.jpg,225,225,RGB,3.69
Logam,logam_R_8433.jpg,dataset\Logam\logam_R_8433.jpg,.jpg,225,225,RGB,1.96
Logam,logam_R_8434.jpg,dataset\Logam\logam_R_8434.jpg,.jpg,259,194,RGB,1.91
Logam,logam_R_8435.jpg,dataset\Logam\logam_R_8435.jpg,.jpg,225,225,RGB,3.57
Logam,logam_R_8436.jpg,dataset\Logam\logam_R_8436.jpg,.jpg,183,275,RGB,2.22
Logam,logam_R_8437.jpg,dataset\Logam\logam_R_8437.jpg,.jpg,279,180,RGB,2.47
Logam,logam_R_8438.jpg,dataset\Logam\logam_R_8438.jpg,.jpg,225,225,P,2.5
Logam,logam_R_8439.jpg,dataset\Logam\logam_R_8439.jpg,.jpg,250,156,RGB,1.89
Logam,logam_R_8440.jpg,dataset\Logam\logam_R_8440.jpg,.jpg,225,225,RGB,1.37
Logam,logam_R_8441.jpg,dataset\Logam\logam_R_8441.jpg,.jpg,225,225,RGB,2.07
Logam,logam_R_8444.jpg,dataset\Logam\logam_R_8444.jpg,.jpg,225,225,RGB,1.7
Logam,logam_R_8445.jpg,dataset\Logam\logam_R_8445.jpg,.jpg,225,225,P,3.26
Logam,logam_R_8446.jpg,dataset\Logam\logam_R_8446.jpg,.jpg,258,195,RGB,2.8
Logam,logam_R_8447.jpg,dataset\Logam\logam_R_8447.jpg,.jpg,251,200,RGB,2.44
Logam,logam_R_8449.jpg,dataset\Logam\logam_R_8449.jpg,.jpg,224,224,RGB,2.05
Logam,logam_R_8450.jpg,dataset\Logam\logam_R_8450.jpg,.jpg,294,171,RGB,3.72
Logam,logam_R_8451.jpg,dataset\Logam\logam_R_8451.jpg,.jpg,259,194,RGB,2.16
Logam,logam_R_8452.jpg,dataset\Logam\logam_R_8452.jpg,.jpg,225,225,RGB,3.51
Logam,logam_R_8453.jpg,dataset\Logam\logam_R_8453.jpg,.jpg,225,225,RGB,3.19
Logam,logam_R_8454.jpg,dataset\Logam\logam_R_8454.jpg,.jpg,225,225,RGB,2.57
Logam,logam_R_8455.jpg,dataset\Logam\logam_R_8455.jpg,.jpg,276,183,RGB,2.94
Logam,logam_R_8456.jpg,dataset\Logam\logam_R_8456.jpg,.jpg,225,225,P,4.13
Logam,logam_R_8457.jpg,dataset\Logam\logam_R_8457.jpg,.jpg,238,211,RGB,7.84
Logam,logam_R_8458.jpg,dataset\Logam\logam_R_8458.jpg,.jpg,225,225,RGB,2.32
Logam,logam_R_8459.jpg,dataset\Logam\logam_R_8459.jpg,.jpg,225,225,RGB,2.65
Logam,logam_R_8460.jpg,dataset\Logam\logam_R_8460.jpg,.jpg,355,142,RGB,2.75
Logam,logam_R_8461.jpg,dataset\Logam\logam_R_8461.jpg,.jpg,225,225,RGB,2.73
Logam,logam_R_8462.jpg,dataset\Logam\logam_R_8462.jpg,.jpg,275,183,RGB,4.12
Logam,logam_R_8463.jpg,dataset\Logam\logam_R_8463.jpg,.jpg,306,165,RGB,3.15
Logam,logam_R_8465.jpg,dataset\Logam\logam_R_8465.jpg,.jpg,177,285,RGB,2.06
Logam,logam_R_8469.jpg,dataset\Logam\logam_R_8469.jpg,.jpg,225,225,RGB,1.61
Logam,logam_R_8470.jpg,dataset\Logam\logam_R_8470.jpg,.jpg,225,225,RGB,1.76
Logam,logam_R_8471.jpg,dataset\Logam\logam_R_8471.jpg,.jpg,300,168,RGB,5.48
Logam,logam_R_8472.jpg,dataset\Logam\logam_R_8472.jpg,.jpg,275,184,RGB,2.82
Logam,logam_R_8473.jpg,dataset\Logam\logam_R_8473.jpg,.jpg,246,205,RGB,10.93
Logam,logam_R_8474.jpg,dataset\Logam\logam_R_8474.jpg,.jpg,259,194,RGB,3.12
Logam,logam_R_8475.jpg,dataset\Logam\logam_R_8475.jpg,.jpg,225,225,RGB,1.4
Logam,logam_R_8476.jpg,dataset\Logam\logam_R_8476.jpg,.jpg,256,197,RGB,5.06
Logam,logam_R_8477.jpg,dataset\Logam\logam_R_8477.jpg,.jpg,225,225,RGB,4.51
Logam,logam_R_8478.jpg,dataset\Logam\logam_R_8478.jpg,.jpg,225,225,RGB,2.97
Logam,logam_R_8479.jpg,dataset\Logam\logam_R_8479.jpg,.jpg,224,225,RGB,1.74
Logam,logam_R_8480.jpg,dataset\Logam\logam_R_8480.jpg,.jpg,201,251,RGB,2.72
Logam,logam_R_8482.jpg,dataset\Logam\logam_R_8482.jpg,.jpg,225,225,RGB,4.59
Logam,logam_R_8483.jpg,dataset\Logam\logam_R_8483.jpg,.jpg,225,225,RGB,1.79
Logam,logam_R_8484.jpg,dataset\Logam\logam_R_8484.jpg,.jpg,275,184,RGB,3.2
Logam,logam_R_8485.jpg,dataset\Logam\logam_R_8485.jpg,.jpg,225,225,RGB,2.08
Logam,logam_R_8486.jpg,dataset\Logam\logam_R_8486.jpg,.jpg,225,225,RGB,2.19
Logam,logam_R_8487.jpg,dataset\Logam\logam_R_8487.jpg,.jpg,225,225,RGB,3.29
Logam,logam_R_8488.jpg,dataset\Logam\logam_R_8488.jpg,.jpg,207,243,RGB,4.52
Logam,logam_R_8489.jpg,dataset\Logam\logam_R_8489.jpg,.jpg,225,225,RGB,4.4
Logam,logam_R_8490.jpg,dataset\Logam\logam_R_8490.jpg,.jpg,275,183,RGB,2.4
Logam,logam_R_8491.jpg,dataset\Logam\logam_R_8491.jpg,.jpg,225,225,RGB,4.14
Logam,logam_R_8493.jpg,dataset\Logam\logam_R_8493.jpg,.jpg,214,236,RGB,2.75
Logam,logam_R_8494.jpg,dataset\Logam\logam_R_8494.jpg,.jpg,225,225,RGB,2.21
Logam,logam_R_8495.jpg,dataset\Logam\logam_R_8495.jpg,.jpg,209,242,RGB,1.83
Logam,logam_R_8497.jpg,dataset\Logam\logam_R_8497.jpg,.jpg,225,225,RGB,3.1
Logam,logam_R_8498.jpg,dataset\Logam\logam_R_8498.jpg,.jpg,225,225,RGB,3.8
Logam,logam_R_8499.jpg,dataset\Logam\logam_R_8499.jpg,.jpg,225,225,RGB,3.41
Logam,logam_R_8500.jpg,dataset\Logam\logam_R_8500.jpg,.jpg,224,224,RGB,1.43
Logam,logam_R_8503.jpg,dataset\Logam\logam_R_8503.jpg,.jpg,225,225,RGB,3.29
Logam,logam_R_8504.jpg,dataset\Logam\logam_R_8504.jpg,.jpg,220,147,RGB,1.78
Logam,logam_R_8505.jpg,dataset\Logam\logam_R_8505.jpg,.jpg,239,211,RGB,3.63
Logam,logam_R_8507.jpg,dataset\Logam\logam_R_8507.jpg,.jpg,225,225,RGB,1.59
Logam,logam_R_8509.jpg,dataset\Logam\logam_R_8509.jpg,.jpg,229,220,P,4.09
Logam,logam_R_8510.jpg,dataset\Logam\logam_R_8510.jpg,.jpg,183,275,RGB,2.43
Logam,logam_R_8511.jpg,dataset\Logam\logam_R_8511.jpg,.jpg,369,136,RGB,4.42
Logam,logam_R_8512.jpg,dataset\Logam\logam_R_8512.jpg,.jpg,275,183,RGB,4.16
Logam,logam_R_8513.jpg,dataset\Logam\logam_R_8513.jpg,.jpg,267,189,RGB,3.23
Logam,logam_R_8516.jpg,dataset\Logam\logam_R_8516.jpg,.jpg,220,229,RGB,8.12
Logam,logam_R_8517.jpg,dataset\Logam\logam_R_8517.jpg,.jpg,276,183,RGB,3.45
Logam,logam_R_8518.jpg,dataset\Logam\logam_R_8518.jpg,.jpg,275,183,P,3.92
Logam,logam_R_8521.jpg,dataset\Logam\logam_R_8521.jpg,.jpg,225,225,RGB,2.61
Logam,logam_R_8522.jpg,dataset\Logam\logam_R_8522.jpg,.jpg,300,168,RGB,3.33
Logam,logam_R_8523.jpg,dataset\Logam\logam_R_8523.jpg,.jpg,225,225,RGB,2.48
Logam,logam_R_8526.jpg,dataset\Logam\logam_R_8526.jpg,.jpg,225,225,RGB,1.64
Logam,logam_R_8527.jpg,dataset\Logam\logam_R_8527.jpg,.jpg,318,159,RGB,3.56
Logam,logam_R_8528.jpg,dataset\Logam\logam_R_8528.jpg,.jpg,299,168,RGB,2.7
Logam,logam_R_8529.jpg,dataset\Logam\logam_R_8529.jpg,.jpg,225,225,RGB,1.81
Logam,logam_R_8530.jpg,dataset\Logam\logam_R_8530.jpg,.jpg,225,225,RGB,1.57
Logam,logam_R_8531.jpg,dataset\Logam\logam_R_8531.jpg,.jpg,300,168,RGB,3.62
Logam,logam_R_8532.jpg,dataset\Logam\logam_R_8532.jpg,.jpg,225,225,RGB,3.73
Logam,logam_R_8533.jpg,dataset\Logam\logam_R_8533.jpg,.jpg,235,215,RGB,2.04
Logam,logam_R_8534.jpg,dataset\Logam\logam_R_8534.jpg,.jpg,275,183,RGB,4.53
Logam,logam_R_8535.jpg,dataset\Logam\logam_R_8535.jpg,.jpg,234,215,RGB,2.11
Logam,logam_R_8536.jpg,dataset\Logam\logam_R_8536.jpg,.jpg,170,297,RGB,3.5
Logam,logam_R_8537.jpg,dataset\Logam\logam_R_8537.jpg,.jpg,180,279,RGB,5.5
Logam,logam_R_8538.jpg,dataset\Logam\logam_R_8538.jpg,.jpg,183,275,RGB,3.82
Logam,logam_R_8539.jpg,dataset\Logam\logam_R_8539.jpg,.jpg,205,246,RGB,2.7
Logam,logam_R_8540.jpg,dataset\Logam\logam_R_8540.jpg,.jpg,276,182,RGB,3.82
Logam,logam_R_8541.jpg,dataset\Logam\logam_R_8541.jpg,.jpg,225,225,RGB,2.57
Logam,logam_R_8542.jpg,dataset\Logam\logam_R_8542.jpg,.jpg,225,225,RGB,1.67
Logam,logam_R_8543.jpg,dataset\Logam\logam_R_8543.jpg,.jpg,235,215,RGB,8.0
Logam,logam_R_8544.jpg,dataset\Logam\logam_R_8544.jpg,.jpg,275,183,RGB,2.43
Logam,logam_R_8546.jpg,dataset\Logam\logam_R_8546.jpg,.jpg,225,225,RGB,3.56
Logam,logam_R_8547.jpg,dataset\Logam\logam_R_8547.jpg,.jpg,275,184,RGB,2.66
Logam,logam_R_8548.jpg,dataset\Logam\logam_R_8548.jpg,.jpg,225,225,RGB,3.31
Logam,logam_R_8549.jpg,dataset\Logam\logam_R_8549.jpg,.jpg,276,183,RGB,2.8
Logam,logam_R_8550.jpg,dataset\Logam\logam_R_8550.jpg,.jpg,225,225,RGB,2.49
Logam,logam_R_8551.jpg,dataset\Logam\logam_R_8551.jpg,.jpg,293,172,RGB,2.86
Logam,logam_R_8552.jpg,dataset\Logam\logam_R_8552.jpg,.jpg,169,298,RGB,3.41
Logam,logam_R_8553.jpg,dataset\Logam\logam_R_8553.jpg,.jpg,275,183,RGB,2.77
Logam,logam_R_8554.jpg,dataset\Logam\logam_R_8554.jpg,.jpg,260,194,P,2.31
Logam,logam_R_8555.jpg,dataset\Logam\logam_R_8555.jpg,.jpg,175,288,RGB,3.18
Logam,logam_R_8559.jpg,dataset\Logam\logam_R_8559.jpg,.jpg,261,193,RGB,3.7
Logam,logam_R_8562.jpg,dataset\Logam\logam_R_8562.jpg,.jpg,225,225,RGB,2.34
Logam,logam_R_8563.jpg,dataset\Logam\logam_R_8563.jpg,.jpg,300,168,RGB,6.54
Logam,logam_R_8564.jpg,dataset\Logam\logam_R_8564.jpg,.jpg,318,159,RGB,4.03
Logam,logam_R_8565.jpg,dataset\Logam\logam_R_8565.jpg,.jpg,281,179,RGB,3.84
Logam,logam_R_8567.jpg,dataset\Logam\logam_R_8567.jpg,.jpg,225,225,RGB,4.32
Logam,logam_R_8569.jpg,dataset\Logam\logam_R_8569.jpg,.jpg,225,225,RGB,2.87
Logam,logam_R_8570.jpg,dataset\Logam\logam_R_8570.jpg,.jpg,268,188,RGB,5.09
Logam,logam_R_8571.jpg,dataset\Logam\logam_R_8571.jpg,.jpg,183,275,RGB,3.73
Logam,logam_R_8572.jpg,dataset\Logam\logam_R_8572.jpg,.jpg,225,225,RGB,4.71
Logam,logam_R_8573.jpg,dataset\Logam\logam_R_8573.jpg,.jpg,261,193,RGB,5.16
Logam,logam_R_8574.jpg,dataset\Logam\logam_R_8574.jpg,.jpg,241,209,RGB,1.83
Logam,logam_R_8577.jpg,dataset\Logam\logam_R_8577.jpg,.jpg,225,225,RGB,4.8
Logam,logam_R_8578.jpg,dataset\Logam\logam_R_8578.jpg,.jpg,224,224,RGB,4.44
Logam,logam_R_8579.jpg,dataset\Logam\logam_R_8579.jpg,.jpg,225,225,RGB,3.65
Logam,logam_R_8580.jpg,dataset\Logam\logam_R_8580.jpg,.jpg,259,194,RGB,5.98
Logam,logam_R_8581.jpg,dataset\Logam\logam_R_8581.jpg,.jpg,84,233,P,1.48
Logam,logam_R_8583.jpg,dataset\Logam\logam_R_8583.jpg,.jpg,368,137,RGB,3.57
Logam,logam_R_8591.jpg,dataset\Logam\logam_R_8591.jpg,.jpg,300,168,RGB,5.8
Logam,logam_R_8592.jpg,dataset\Logam\logam_R_8592.jpg,.jpg,183,275,RGB,2.4
Logam,logam_R_8593.jpg,dataset\Logam\logam_R_8593.jpg,.jpg,225,225,RGB,3.23
Logam,logam_R_8594.jpg,dataset\Logam\logam_R_8594.jpg,.jpg,225,225,RGB,3.82
Logam,logam_R_8595.jpg,dataset\Logam\logam_R_8595.jpg,.jpg,299,168,RGB,6.85
Logam,logam_R_8596.jpg,dataset\Logam\logam_R_8596.jpg,.jpg,251,201,RGB,4.96
Logam,logam_R_8599.jpg,dataset\Logam\logam_R_8599.jpg,.jpg,241,209,RGB,1.81
Logam,logam_R_8600.jpg,dataset\Logam\logam_R_8600.jpg,.jpg,225,225,RGB,1.81
Logam,logam_R_8602.jpg,dataset\Logam\logam_R_8602.jpg,.jpg,225,225,RGB,1.94
Logam,logam_R_8605.jpg,dataset\Logam\logam_R_8605.jpg,.jpg,225,225,P,2.12
Logam,logam_R_8607.jpg,dataset\Logam\logam_R_8607.jpg,.jpg,225,225,RGB,1.81
Logam,logam_R_8610.jpg,dataset\Logam\logam_R_8610.jpg,.jpg,238,212,RGB,3.86
Logam,logam_R_8611.jpg,dataset\Logam\logam_R_8611.jpg,.jpg,225,225,RGB,2.72
Logam,logam_R_8613.jpg,dataset\Logam\logam_R_8613.jpg,.jpg,201,251,RGB,4.0
Logam,logam_R_8614.jpg,dataset\Logam\logam_R_8614.jpg,.jpg,225,225,RGB,1.33
Logam,logam_R_8621.jpg,dataset\Logam\logam_R_8621.jpg,.jpg,266,189,RGB,4.8
Logam,logam_R_8633.jpg,dataset\Logam\logam_R_8633.jpg,.jpg,225,225,RGB,2.69
Logam,logam_R_8640.jpg,dataset\Logam\logam_R_8640.jpg,.jpg,183,275,RGB,2.13
Logam,logam_R_8643.jpg,dataset\Logam\logam_R_8643.jpg,.jpg,225,225,RGB,2.11
Logam,logam_R_8645.jpg,dataset\Logam\logam_R_8645.jpg,.jpg,225,225,RGB,3.42
Logam,logam_R_8650.jpg,dataset\Logam\logam_R_8650.jpg,.jpg,270,187,RGB,3.51
Logam,logam_R_8652.jpg,dataset\Logam\logam_R_8652.jpg,.jpg,238,212,RGB,2.01
Logam,logam_R_8653.jpg,dataset\Logam\logam_R_8653.jpg,.jpg,225,225,RGB,1.93
Logam,logam_R_8654.jpg,dataset\Logam\logam_R_8654.jpg,.jpg,225,225,RGB,1.7
Logam,logam_R_8657.jpg,dataset\Logam\logam_R_8657.jpg,.jpg,219,230,RGB,1.84
Logam,logam_R_8666.jpg,dataset\Logam\logam_R_8666.jpg,.jpg,212,238,RGB,2.43
Logam,logam_R_8667.jpg,dataset\Logam\logam_R_8667.jpg,.jpg,94,206,RGB,1.92
Logam,logam_R_8668.jpg,dataset\Logam\logam_R_8668.jpg,.jpg,93,210,RGB,2.34
Logam,logam_R_8669.jpg,dataset\Logam\logam_R_8669.jpg,.jpg,197,256,RGB,3.39
Logam,logam_R_8671.jpg,dataset\Logam\logam_R_8671.jpg,.jpg,225,225,RGB,2.29
Logam,logam_R_8672.jpg,dataset\Logam\logam_R_8672.jpg,.jpg,259,194,RGB,2.54
Logam,logam_R_8674.jpg,dataset\Logam\logam_R_8674.jpg,.jpg,318,159,RGB,3.12
Logam,logam_R_8681.jpg,dataset\Logam\logam_R_8681.jpg,.jpg,215,235,RGB,3.56
Logam,logam_R_8682.jpg,dataset\Logam\logam_R_8682.jpg,.jpg,225,225,RGB,1.81
Logam,logam_R_8683.jpg,dataset\Logam\logam_R_8683.jpg,.jpg,195,259,RGB,2.4
Logam,logam_R_8684.jpg,dataset\Logam\logam_R_8684.jpg,.jpg,186,271,RGB,3.49
Logam,logam_R_8687.jpg,dataset\Logam\logam_R_8687.jpg,.jpg,184,274,RGB,3.97
Logam,logam_R_8688.jpg,dataset\Logam\logam_R_8688.jpg,.jpg,253,199,RGB,3.98
Logam,logam_R_8693.jpg,dataset\Logam\logam_R_8693.jpg,.jpg,225,225,RGB,2.51
Logam,logam_R_8694.jpg,dataset\Logam\logam_R_8694.jpg,.jpg,266,189,RGB,4.64
Logam,logam_R_8700.jpg,dataset\Logam\logam_R_8700.jpg,.jpg,183,275,RGB,1.9
Logam,logam_R_8706.jpg,dataset\Logam\logam_R_8706.jpg,.jpg,229,220,RGB,2.43
Logam,logam_R_8708.jpg,dataset\Logam\logam_R_8708.jpg,.jpg,203,248,RGB,4.53
Logam,logam_R_8713.jpg,dataset\Logam\logam_R_8713.jpg,.jpg,202,249,RGB,6.05
Logam,logam_R_8714.jpg,dataset\Logam\logam_R_8714.jpg,.jpg,179,281,RGB,4.08
Logam,logam_R_8715.jpg,dataset\Logam\logam_R_8715.jpg,.jpg,225,225,RGB,2.81
Logam,logam_R_8731.jpg,dataset\Logam\logam_R_8731.jpg,.jpg,183,275,RGB,3.67
